"source_uri","embedding_text"
"docs_key://automation/me_c_mk2/alarms/SCSU3-6449-0904.html","Alarm SCSU3-6449-0904



SCSU\* / IO Configuration / AI318,6449-09,Cyl 9: SF Press.(bar) / Suprv. AI318,6449-09,Cyl 9: SF Pres.

Alarm SCSU3-6449-0904
=====================

Suprv. AI318,6449-09,Cyl 9: SF Pres.

Description
-----------

Channel input is out of range.

Cause
-----

The input on this input channel exceeds allowable limits.

Effect
------

- No direct effect on dual fuel operation.

Suggested actions
-----------------

Check:  
- Cabling."
"docs_key://automation/me_c_mk2/alarms/SCSU3-6441-10F.html","Alarm SCSU3-6441-10F



SCSU\* / IO Configuration / DO371,6441-10,Cyl 10: ELBI Valve Op / DO371: Output shutdown.

Alarm SCSU3-6441-10F
====================

DO371: Output shutdown.

Description
-----------

Digital output channel overload.

Cause
-----

Current overload on the digital output channel.

Effect
------

The digital output channel has been disabled.

Suggested actions
-----------------

Check:  
- Cabling and sensor/actuator for short-circuits  
- Repair or replace.  
Power cycle the SCSU3 Controller to re-enable digital output channel."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-09AJ.html","Alarm SCSU3-0211-09AJ



SCSU\* / Cylinder Safety / Cyl 9: Status / Cyl 9: Alarms / Cyl 9: Pgas Repressurize Test.

Alarm SCSU3-0211-09AJ
=====================

Cyl 9: Pgas Repressurize Test.

Description
-----------

No pressure change detected in SF channel when starting to operate window valve.

Cause
-----

- ELWI Failure   
- SF channel is depressurized due to leaking SF injection valve. Window valve is unable to open.   
- SF channel is depressurized due to leaking Gas Channel Relief Valve. Window valve is unable to open.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

- Stop engine   
- DO NOT reset second fuel block before failure is located.   
- DO NOT start dual fuel operation until this failure is located and repaired.   
- check SF channel pressure. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events'   
- Use SCSU scope in MOP tools to analyse SCSU log located in MAD folder.   
- check Window valve and cabling.   
- check SF injection valve   
- check Gas channel relief valve and cabling."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-12A1.html","Alarm SCSU3-0211-12A1



SCSU\* / Cylinder Safety / Cyl 12: Status / Cyl 12: Alarms / Cyl 12: Max Pressure Too High.

Alarm SCSU3-0211-12A1
=====================

Cyl 12: Max Pressure Too High.

Description
-----------

Cylinder pressure exceeds maximum allowed pressure.

Cause
-----

- Too early injection of fuel oil or second fuel caused by engine process adjustments, or  
- GI engines: ELGI valve stuck in open position.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

Check:  
- Cylinder and second fuel pressure curves. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events' or use SCSU scope to analyse logs located in MAD folder.  
- Engine process adjustments, go to 'Engine' -> 'Process Adjustment' -> 'Cylinder Press.'   
- Index calibration mode must be auto for dual fuel operation, go to 'Engine' -> 'Process Adjustment' -> 'Index Calibration'   
  
WARNING! (GI engines)  
If second fuel pressure curve is abnormal (injection starts early when WV is activated or pressure drop is higher than normal), do not attempt to restart dual fuel operation, before engine has been stopped and gas block troubleshooting is completed. Go to 'Maintenance' -> 'Troubleshooting' -> 'Gas Block'.  
  
Reference is made to circular letter or instruction manual showing pressure curves from typical failure situation."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-11AE.html","Alarm SCSU3-0211-11AE



SCSU\* / Cylinder Safety / Cyl 11: Status / Cyl 11: Alarms / Cyl 11: Pgas Pressurize Test.

Alarm SCSU3-0211-11AE
=====================

Cyl 11: Pgas Pressurize Test.

Description
-----------

Pressurization of SF channel failed.

Cause
-----

- SF block resume valve failure, or  
- ELWI failure.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
- SF channel pressure. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events'  
- Use SCSU scope in MOP tools to analyse SCSU log located in MAD folder.  
- SF block resume valve and cabling  
- Window valve and cabling."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-11A6.html","Alarm SCSU3-0211-11A6



SCSU\* / Cylinder Safety / Cyl 11: Status / Cyl 11: Alarms / Cyl 11: Pgas Channel Curve Fit.

Alarm SCSU3-0211-11A6
=====================

Cyl 11: Pgas Channel Curve Fit.

Description
-----------

SF channel pressure measurement indicates unexpected pressure development after window valve has closed.

Cause
-----

- SF injection valve leaking causing too large SF injection and blow back from combustion chamber, or  
- Window/Resume (if present) valve leaking causing SF flow from accumulator to SF channel, or  
- Blow off valve leaking.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

RECOMMENDATION if leaking SF injection valve:  
- Cut-out fuel oil injection on this cylinder, or   
- Stop and exchange the damaged valve.  
  
DO NOT start dual fuel operation until this failure is located and repaired.  
  
DO NOT reset second fuel block before failure is located.  
  
Check:  
- Cylinder and second fuel pressure curves. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events' or use SCSU scope to analyse logs located in MAD folder.  
- Window valve  
- Second fuel injection valve  
  
WARNING! (GI engines)  
If second fuel pressure curve is abnormal (injection starts early when WV is activated or pressure drop is higher than normal), do not attempt to restart dual fuel operation, before engine has been stopped and gas block troubleshooting is completed. Go to 'Maintenance' -> 'Troubleshooting' -> 'Gas Block'.  
  
Reference is made to circular letter or instruction manual showing pressure curves from typical failure situation."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-12AA.html","Alarm SCSU3-0211-12AA



SCSU\* / Cylinder Safety / Cyl 12: Status / Cyl 12: Alarms / Cyl 12: Pgas Input Invalidated.

Alarm SCSU3-0211-12AA
=====================

Cyl 12: Pgas Input Invalidated.

Description
-----------

Second fuel pressure input invalidated.

Cause
-----

- Input invalidated on MOP.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil.

Suggested actions
-----------------

Validate sensor input on MOP."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-11AI.html","Alarm SCSU3-0211-11AI



SCSU\* / Cylinder Safety / Cyl 11: Status / Cyl 11: Alarms / Cyl 11: Calc. Test Limits Failed.

Alarm SCSU3-0211-11AI
=====================

Cyl 11: Calc. Test Limits Failed.

Description
-----------

Shutdown due to signal check failure.

Cause
-----

Missing communication from CCU or SPSU.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check alarm list for cause."
"docs_key://automation/me_c_mk2/alarms/SPCU-SAR-CCU10.html","Alarm SPCU-SAR-CCU10



SPCU / System / System Status / App. not running on CCU10.

Alarm SPCU-SAR-CCU10
====================

App. not running on CCU10.

Description
-----------

CCU10 Controller is not in normal operating mode.

Cause
-----

- CCU10 Controller is restarting after power off/on.  
- CCU10 Controller in test or configuration mode.  
- CCU10 Controller failure.

Effect
------

CCU10 Controller not ready.  
Redundancy reduced.

Suggested actions
-----------------

Check CCU10 Controller mode status.  
  
If in test or configuration mode: Restart in normal mode.  
  
If no mode is visible: Wait for CCU10 Controller to finish restart.  
  
If the problem persists: Replace CCU10 Controller."
"docs_key://automation/me_c_mk2/alarms/SCU1-17010481.html","Alarm SCU1-17010481



SCU\* / Variable Turbocharging / VT Common Functions / Manual Control / Manual VT Control.

Alarm SCU1-17010481
===================

Manual VT Control.

Description
-----------

Main operating panel (MOP) controls the variable turbocharger.

Cause
-----

Manual control has been activated on MOP -> Auxiliaries -> Scavenging Air.

Effect
------

No automatic scavenging air pressure control.

Suggested actions
-----------------

Switch back to automatic control when manual operation is complete, 'Auxiliaries' -> 'Scavenge Air' (Chief level access required)."
"docs_key://automation/me_c_mk2/alarms/SPCU-SN1-SCU1.html","Alarm SPCU-SN1-SCU1



SPCU\* / System / System Status / Net B not connected to SCU1.

Alarm SPCU-SN1-SCU1
===================

Net B not connected to SCU1.

Description
-----------

SCU1 Controller not connected to network B.

Cause
-----

- Cable failure.  
- SCU1 Controller failure.  
- Network failure.

Effect
------

If network B is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network B is the only failing network, check:  
- SCU1 Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SPCU-SN0-OMCU.html","Alarm SPCU-SN0-OMCU



SPCU\* / System / System Status / Net A not connected to OMCU.

Alarm SPCU-SN0-OMCU
===================

Net A not connected to OMCU.

Description
-----------

OMCU Controller not connected to network A.

Cause
-----

- Cable failure.  
- OMCU Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- OMCU Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SCU1-1932010170.html","Alarm SCU1-1932010170



SCU\* / Waste Heat Recovery 2 / Turbo Hydraulic System / TC Pump Control / TC Pump 1 / TC Pump 1 Control Failure.

Alarm SCU1-1932010170
=====================

TC Pump 1 Control Failure.

Description
-----------

TC Pump 1 control failure.

Cause
-----

THS TC pump cannot be controlled.

Effect
------

THS operation not available.

Suggested actions
-----------------

Check:  
- TC pump  
- TC pump pilot valve oil supply  
- TC pump control valve. Do control valve power cycle to reset valve failures  
- TC pump position sensor  
- Cabling."
"docs_key://automation/me_c_mk2/alarms/SPCU-SN0-CCU5.html","Alarm SPCU-SN0-CCU5



SPCU\* / System / System Status / Net A not connected to CCU5.

Alarm SPCU-SN0-CCU5
===================

Net A not connected to CCU5.

Description
-----------

CCU5 Controller not connected to network A.

Cause
-----

- Cable failure.  
- CCU5 Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- CCU5 Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SPCU-SNA-SCSU2.html","Alarm SPCU-SNA-SCSU2



SPCU\* / System / System Status / SCSU2 unavailable.

Alarm SPCU-SNA-SCSU2
====================

SCSU2 unavailable.

Description
-----------

SCSU2 Controller not available on any network.

Cause
-----

- DASU is restarting after power off/on, or  
- DASU power is off, or  
- DASU failure, or  
- Both networks are disconnected or failing.

Effect
------

During dual fuel Operation:  
- Dual fuel stop  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

- DASU power   
- DASU mode (Digital display shows: n)  
- Network cabling   
  
If the problem persists: Replace failing DASU."
"docs_key://automation/me_c_mk2/alarms/SPCU-SFCB82.html","Alarm SPCU-SFCB82



SPCU / SFCB: Cylinder Block / Inlet Pipe Inert Pressurize Failed.

Alarm SPCU-SFCB82
=================

Inlet Pipe Inert Pressurize Failed.

Description
-----------

Unable to build up inlet pressure during assembly test.

Cause
-----

- Second fuel pipes not assembled correct  
- Sensor failure  
- Valve failure  
- Cabling.

Effect
------

Dual fuel startup is aborted.

Suggested actions
-----------------

Check:  
- Pipe assembly  
- Sensors  
- Valves  
- Cabling."
"docs_key://automation/me_c_mk2/alarms/SPCU-SAR-CWCU.html","Alarm SPCU-SAR-CWCU



SPCU / System / System Status / App. not running on CWCU.

Alarm SPCU-SAR-CWCU
===================

App. not running on CWCU.

Description
-----------

CWCU Controller is not in normal operating mode.

Cause
-----

- CWCU Controller is restarting after power off/on.  
- CWCU Controller in test or configuration mode.  
- CWCU Controller failure.

Effect
------

If this is the only speed set alarm:   
No effect on engine performance  
  
If this alarm is raised from both EICUA and B:  
- Engine speed cannot be adjusted from Bridge backup  
- EICU uses last valid input value.

Suggested actions
-----------------

Check CWCU Controller mode status.  
  
If in test or configuration mode: Restart in normal mode.  
  
If no mode is visible: Wait for CWCU Controller to finish restart.  
  
If the problem persists: Replace CWCU Controller."
"docs_key://automation/me_c_mk2/alarms/SPCU-SN1-CCU1.html","Alarm SPCU-SN1-CCU1



SPCU\* / System / System Status / Net B not connected to CCU1.

Alarm SPCU-SN1-CCU1
===================

Net B not connected to CCU1.

Description
-----------

CCU1 Controller not connected to network B.

Cause
-----

- Cable failure.  
- CCU1 Controller failure.  
- Network failure.

Effect
------

If network B is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network B is the only failing network, check:  
- CCU1 Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SPCU-OPIPV81.html","Alarm SPCU-OPIPV81



SPCU / OPIP: Outer Pipe / Outer Pipe Ventilation / Outer pipe vent. manual mode.

Alarm SPCU-OPIPV81
==================

Outer pipe vent. manual mode.

Description
-----------

Manual outer pipe ventilator mode has been enabled.

Cause
-----

Manual mode selected by operator on MOP.

Effect
------

Manual start/stop control of outer pipe ventilators.  
  
Note:  
SF operation will stop if both ventilators are stopped.

Suggested actions
-----------------

Select Automatic control mode as soon as manual operation is completed."
"docs_key://automation/me_c_mk2/alarms/SPCU-603204.html","Alarm SPCU-603204



SPCU / IO Configuration / Ch20,6032,SFVT Filter Inlet Press / Suprv. Ch20,6032,SFVT Filter Inlet.

Alarm SPCU-603204
=================

Suprv. Ch20,6032,SFVT Filter Inlet.

Description
-----------

Channel input is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or   
- SPCU Controller input channel failure.

Effect
------

During dual fuel Operation:  
- Dual fuel stop  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- SPCU Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace SPCU Controller."
"docs_key://automation/me_c_mk2/alarms/SPCU-SFCB80.html","Alarm SPCU-SFCB80



SPCU / SFCB: Cylinder Block / Second Fuel Blocked.

Alarm SPCU-SFCB80
=================

Second Fuel Blocked.

Description
-----------

Second Fuel Injection on one or more cylinders are blocked.

Cause
-----

SCSU cylinder supervision has detected a situation, which may potentially damage the engine if not treated correctly.  
- Cylinder pressure supervision has detected too high max pressure or too fast pressure rise, or  
- GI engines: SF channel pressure supervision has detected SF pressure drop test failure, SF pressure curve fit failure or SF pressure range failure.  
- LGI engines: SF channel pressure sensor has detected a leaking FBIV sliding- and suction-valves.

Effect
------

- Dual fuel operation unavailable,   
- Manual assembly test and manual purge of second fuel system is unavailable.  
  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

RECOMMENDATION if leaking SF injection valve:  
- Cut-out fuel oil injection on this cylinder, or   
- Stop and exchange the damaged valve.  
  
DO NOT start dual fuel operation until this failure is located and repaired.  
  
DO NOT reset second fuel block before failure is located.  
  
Check:  
- Other alarms stating cause of SF shutdown and recommended action  
- Cylinder and second fuel pressure curves. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events' or use SCSU scope to analyse logs located in MAD folder.  
  
If failure is identified as a missing pilot, adjust pilot injection and reset second fuel blocked.  
  
If another failure is located in second fuel system, perform troubleshooting on second fuel block with stopped engine before reset of second fuel block.  
  
To reset second fuel block, go to: 'Engine'->'Status' -> 'Cylinder Value Status' and reset 'Second Fuel Block'."
"docs_key://automation/me_c_mk2/alarms/SPCU-OPIPV0206.html","Alarm SPCU-OPIPV0206



SPCU / OPIP: Outer Pipe / Outer Pipe Ventilation / Out. Pipe Vent. Motor 2 / Out Pipe Vent Motor 2: On Fail.

Alarm SPCU-OPIPV0206
====================

Out Pipe Vent Motor 2: On Fail.

Description
-----------

Outer Pipe Ventilation Motor running failed.

Cause
-----

- Motor failure, or  
- Cabling failure.

Effect
------

- Dual fuel stop  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
- Outer Pipe Ventilation Motor  
- Cabling."
"docs_key://automation/me_c_mk2/alarms/SPCU-OPIP0206.html","Alarm SPCU-OPIP0206



SPCU / OPIP: Outer Pipe / Dry Air Valve / Dry Air Flow Sw: On Fail.

Alarm SPCU-OPIP0206
===================

Dry Air Flow Sw: On Fail.

Description
-----------

Dry Air Flow is too low.

Cause
-----

- Dry Air Valve failure, or  
- Dry Air Supply failure, or  
- Sensor failure.

Effect
------

- Dual fuel stop  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
- Dry Air Flow sensor  
- Dry Air Supply and Valve  
  
Further troubleshooting.  
1. Operate dry air valve by changing SPCU Controller mode to test  
2. Observe valve operation, as valve is unsupervised."
"docs_key://automation/me_c_mk2/alarms/SPSU-IO0320.html","Alarm SPSU-IO0320



SPSU / IO Configuration / SOU Tank Vent HC Sensor Evaluation / SOU Tank Vent HC Sensor Deviation.

Alarm SPSU-IO0320
=================

SOU Tank Vent HC Sensor Deviation.

Description
-----------

Difference in feedback from Seal Oil Unit HC Sensors (XT6126-A,XT6126-B).

Cause
-----

- Cabling failure, or  
- Sensor failure.

Effect
------

During dual fuel Operation:  
- Dual fuel stop  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor."
"docs_key://automation/me_c_mk2/alarms/SPCU-OPIP0207.html","Alarm SPCU-OPIP0207



SPCU / OPIP: Outer Pipe / Dry Air Valve / Dry Air Flow Sw: Off Fail.

Alarm SPCU-OPIP0207
===================

Dry Air Flow Sw: Off Fail.

Description
-----------

Dry Air flow switch is high while dry air valve is closed.

Cause
-----

- Dry Air Valve failure, or  
- Sensor failure.

Effect
------

Reduced supervision.

Suggested actions
-----------------

Check:  
- Dry Air Flow sensor  
- Dry Air Valve."
"docs_key://automation/me_c_mk2/alarms/SPCU-SFCB-0102.html","Alarm SPCU-SFCB-0102



SPCU / SFCB: Cylinder Block / Cyl 1: Alarms / Cyl 1: Pressure Increase Detected.

Alarm SPCU-SFCB-0102
====================

Cyl 1: Pressure Increase Detected.

Description
-----------

Unexpected pressure increase detected in cylinder block during assembly test of inlet pipe.

Cause
-----

LGIP:  
- Inlet Valve is leaking  
  
GI Mk2:  
- Window Valve is leaking  
- Window Valve Force Close malfunction  
- SF Pressure Sensor is drifting  
  
Common:  
- SF Pressure Sensor failure.

Effect
------

- Dual fuel stop  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
LGIP:  
- Inlet Valve  
  
GI Mk2:  
- Window Valve  
- ELWC Valve  
- Long pressurization times may trigger alarm due to sensor drift  
  
Common:  
- SF Pressure Sensor."
"docs_key://automation/me_c_mk2/alarms/SPCU-SFCB-0202.html","Alarm SPCU-SFCB-0202



SPCU / SFCB: Cylinder Block / Cyl 2: Alarms / Cyl 2: Pressure Increase Detected.

Alarm SPCU-SFCB-0202
====================

Cyl 2: Pressure Increase Detected.

Description
-----------

Unexpected pressure increase detected in cylinder block during assembly test of inlet pipe.

Cause
-----

LGIP:  
- Inlet Valve is leaking  
  
GI Mk2:  
- Window Valve is leaking  
- Window Valve Force Close malfunction  
- SF Pressure Sensor is drifting  
  
Common:  
- SF Pressure Sensor failure.

Effect
------

- Dual fuel stop  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
LGIP:  
- Inlet Valve  
  
GI Mk2:  
- Window Valve  
- ELWC Valve  
- Long pressurization times may trigger alarm due to sensor drift  
  
Common:  
- SF Pressure Sensor."
"docs_key://automation/me_c_mk2/alarms/SPCU-SFCB87.html","Alarm SPCU-SFCB87



SPCU / SFCB: Cylinder Block / SF Pressure Entrapped on Engine.

Alarm SPCU-SFCB87
=================

SF Pressure Entrapped on Engine.

Description
-----------

High SF pressure entrapped on engine.

Cause
-----

SF pressure increase due to SF vaporization.

Effect
------

Maintenance on SF System on engine not allowed.

Suggested actions
-----------------

Depressurize SF cylinder blocks by manually open inlet/outlet valves."
"docs_key://automation/me_c_mk2/alarms/SPCU-SFCB-0103.html","Alarm SPCU-SFCB-0103



SPCU / SFCB: Cylinder Block / Cyl 1: Alarms / Cyl 1: Pressure Drop Detected.

Alarm SPCU-SFCB-0103
====================

Cyl 1: Pressure Drop Detected.

Description
-----------

Unable to maintain pressure in cylinder block during assembly test.

Cause
-----

LGIP:  
- Outlet Valve is leaking  
  
GI Mk2:  
- Gas Channel Relief Valve is leaking  
- SF Pressure Sensor is drifting  
  
Common:  
- SF Pressure sensor failure.

Effect
------

- Dual fuel stop  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
LGIP:  
- Outlet Valve  
  
GI Mk2:  
- Gas Channel Relief Valve  
  
Common:  
- SF Pressure Sensor."
"docs_key://automation/me_c_mk2/alarms/SPSU-IDKEY.html","Alarm SPSU-IDKEY



SPSU / System / ID Key corrupt.

Alarm SPSU-IDKEY
================

ID Key corrupt.

Description
-----------

The SPSU Controller cannot read ID-key data.

Cause
-----

- ID-key is not plugged in, or  
- ID-key data is corrupted, or  
- ID-key hardware failure, or  
- SPSU Controller failure.

Effect
------

No immediate effect on engine performance.  
The SPSU Controller may not function correctly after a restart.

Suggested actions
-----------------

If this alarm is active for more than 5 minutes, check that the ID-key is plugged in correctly.   
  
If the problem persists replace, one at a time:  
- ID-key (see instruction manual for configuration instructions)   
- SPSU Controller."
"docs_key://automation/me_c_mk2/alarms/SPSU-SN1-CCU1.html","Alarm SPSU-SN1-CCU1



SPSU\* / System / System Status / Net B not connected to CCU1.

Alarm SPSU-SN1-CCU1
===================

Net B not connected to CCU1.

Description
-----------

CCU1 Controller not connected to network B.

Cause
-----

- Cable failure.  
- CCU1 Controller failure.  
- Network failure.

Effect
------

If network B is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network B is the only failing network, check:  
- CCU1 Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SPSU-SNA-EICUA.html","Alarm SPSU-SNA-EICUA



SPSU\* / System / System Status / EICUA unavailable.

Alarm SPSU-SNA-EICUA
====================

EICUA unavailable.

Description
-----------

EICU is not available on any network.

Cause
-----

- EICU is restarting after power off/on, or  
- EICU power is off, or  
- EICU failure, or  
- Both networks are disconnected or failing.

Effect
------

No EICU redundancy.

Suggested actions
-----------------

Check:   
- EICU power   
- EICU mode (LED is green)  
- Network cabling   
  
If the problem persists: Replace failing EICU."
"docs_key://automation/me_c_mk2/alarms/SPSU-SNA-AXU.html","Alarm SPSU-SNA-AXU



SPSU\* / System / System Status / AXU unavailable.

Alarm SPSU-SNA-AXU
==================

AXU unavailable.

Description
-----------

AXU Controller not available on any network.

Cause
-----

- AXU Controller restarting after power off/on.  
- AXU Controller power is off.  
- AXU Controller failure.  
- Both networks are disconnected or failing.

Effect
------

AXU Controller not available.

Suggested actions
-----------------

Check:  
- AXU Controller power.  
- AXU Controller mode (LED is green).  
- Network cabling.  
If the problem persists: Replace failing unit."
"docs_key://automation/me_c_mk2/alarms/SPSU-SAR-CCU3.html","Alarm SPSU-SAR-CCU3



SPSU / System / System Status / App. not running on CCU3.

Alarm SPSU-SAR-CCU3
===================

App. not running on CCU3.

Description
-----------

CCU3 Controller is not in normal operating mode.

Cause
-----

- CCU3 Controller is restarting after power off/on.  
- CCU3 Controller in test or configuration mode.  
- CCU3 Controller failure.

Effect
------

CCU3 Controller not ready.  
Redundancy reduced.

Suggested actions
-----------------

Check CCU3 Controller mode status.  
  
If in test or configuration mode: Restart in normal mode.  
  
If no mode is visible: Wait for CCU3 Controller to finish restart.  
  
If the problem persists: Replace CCU3 Controller."
"docs_key://automation/me_c_mk2/alarms/SPSU-SN0-CCU4.html","Alarm SPSU-SN0-CCU4



SPSU\* / System / System Status / Net A not connected to CCU4.

Alarm SPSU-SN0-CCU4
===================

Net A not connected to CCU4.

Description
-----------

CCU4 Controller not connected to network A.

Cause
-----

- Cable failure.  
- CCU4 Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- CCU4 Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SPSU-SAR-CWCU.html","Alarm SPSU-SAR-CWCU



SPSU / System / System Status / App. not running on CWCU.

Alarm SPSU-SAR-CWCU
===================

App. not running on CWCU.

Description
-----------

CWCU Controller is not in normal operating mode.

Cause
-----

- CWCU Controller is restarting after power off/on.  
- CWCU Controller in test or configuration mode.  
- CWCU Controller failure.

Effect
------

If this is the only speed set alarm:   
No effect on engine performance  
  
If this alarm is raised from both EICUA and B:  
- Engine speed cannot be adjusted from Bridge backup  
- EICU uses last valid input value.

Suggested actions
-----------------

Check CWCU Controller mode status.  
  
If in test or configuration mode: Restart in normal mode.  
  
If no mode is visible: Wait for CWCU Controller to finish restart.  
  
If the problem persists: Replace CWCU Controller."
"docs_key://automation/me_c_mk2/alarms/SPSU-SN0-CWCU.html","Alarm SPSU-SN0-CWCU



SPSU\* / System / System Status / Net A not connected to CWCU.

Alarm SPSU-SN0-CWCU
===================

Net A not connected to CWCU.

Description
-----------

CWCU Controller not connected to network A.

Cause
-----

- Cable failure.  
- CWCU Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- CWCU Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/ACU1-badBaud.html","Alarm ACU1-badBaud, ACU2-badBaud, ACU3-badBaud, CCU1-badBaud, CCU2-badBaud, CCU3-badBaud, CCU4-badBaud, CCU5-badBaud, CCU6-badBaud, CCU7-badBaud, CCU8-badBaud, CCU9-badBaud, CCU10-badBaud, CCU11-badBaud, CCU12-badBaud, CWCU-badBaud, ECUA-badBaud, ECUB-badBaud, EICUA-badBaud, EICUB-badBaud, OMCU-badBaud, SACU1-badBaud, SACU2-badBaud, SCSU1-badBaud, SCSU2-badBaud, SCSU3-badBaud, SCU1-badBaud, SPCU-badBaud, SPSU-badBaud



\* / System / Non standard baud rate.

Alarm ACU1-badBaud, ACU2-badBaud, ACU3-badBaud, CCU1-badBaud, CCU2-badBaud, CCU3-badBaud, CCU4-badBaud, CCU5-badBaud, CCU6-badBaud, CCU7-badBaud, CCU8-badBaud, CCU9-badBaud, CCU10-badBaud, CCU11-badBaud, CCU12-badBaud, CWCU-badBaud, ECUA-badBaud, ECUB-badBaud, EICUA-badBaud, EICUB-badBaud, OMCU-badBaud, SACU1-badBaud, SACU2-badBaud, SCSU1-badBaud, SCSU2-badBaud, SCSU3-badBaud, SCU1-badBaud, SPCU-badBaud, SPSU-badBaud
====================================================================================================================================================================================================================================================================================================================================================================================================================================

Non standard baud rate.

Description
-----------

Service terminal baud rate is not 9600 Bd.

Cause
-----

Non-standard baud rate selected.

Effect
------

No, or unreadable output to service terminal.

Suggested actions
-----------------

When convenient: Reset blue DIP switch and reboot ACU1 Controller."
"docs_key://automation/me_c_mk2/alarms/ACU1-L8-4.html","Alarm ACU1-L8-4, ACU2-L8-4, ACU3-L8-4



ACU\* / Liner Wall Monitoring / CCU4 Liner Wall High limit Temp.2.

Alarm ACU1-L8-4, ACU2-L8-4, ACU3-L8-4
=====================================

CCU4 Liner Wall High limit Temp.2.

Description
-----------

LWM - Unstable liner surface temperatures- TT 8821.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
